Item Id,Item Name,Price,Sales,Nome da loja,Commission Rate,Commission,Product Link,Offer Link
18797734380,Jogo Taças Vidro Diamond Bico Jaca Abacaxi Conjunto Taça Para Água Vinho Tinto Suco Diamante,"14,89",10mil+,Larsul,13%,"R$1,94",https://shopee.com.br/product/372753581/18797734380,https://s.shopee.com.br/50Z1JU2rwq
58202344032,"Robô Aspirador 3 em 1 Varre, Aspira e limpar  - Limpeza Automática Inteligente e Silenciosa","51,99",8mil+,Y&C SHOP,10%,"R$5,20",https://shopee.com.br/product/1045254970/58202344032,https://s.shopee.com.br/5AsRVn2Ebt
23092969675,"【OFERTA RELÂMPAGO】Afiador de Facas 3 Estágios | Material Aprimorado, Afiação Simples e Rápida para Cozinha e Tesouras","10,99",90mil+,M G SHOP,13%,"R$1,43",https://shopee.com.br/product/1096453915/23092969675,https://s.shopee.com.br/4fwAus48co
23691752790,Fronha de Cetim com Ziper 02 Capas de travesseiro Cetim Porta Travesseiro,"24,90",20mil+,TÊXTIL A,13%,"R$3,24",https://shopee.com.br/product/941012768/23691752790,https://s.shopee.com.br/4qFb7B3VHr
23194749249,"Grade de Cama de Proteção (Pequena, Média, Grande e GG )– Branca Lisa | Segurança para Bebês, Crianças e Idosos Proteçao","66,92",8mil+,SJVariedades.,38%,"R$25,43",https://shopee.com.br/product/1022139816/23194749249,https://s.shopee.com.br/30nwvoAU0W
58254203941,Panela de Pressão Elétrica Digital 5 Litros Inox - kian,"325,90",160,QueroObra,18%,"R$58,66",https://shopee.com.br/product/563110312/58254203941,https://s.shopee.com.br/3B7N879qfZ
22794690094,Power Bank 20000/30000/50000mAh Carga Rápida Display Digital 33W~66W USB Type-C,"72,99",3mil+,ANJGG Brazil,13%,"R$9,49",https://shopee.com.br/product/1510737053/22794690094,https://s.shopee.com.br/2gB6XCBkgU
12552542429,Kit 6 Tampas Silicone Reutilizável Elástica Tapoer Panela - Envio Imediato,"12,59",9mil+,mrecearia,23%,"R$2,90",https://shopee.com.br/product/593088966/12552542429,https://s.shopee.com.br/2qUWjVB7LX
22393689713,"1/2/3 Forro Antiderrapante Para Gaveta, Geladeira E Guarda Roupas- Transparente 0,6*3M Evita Deslizamento em Superfícies","22,99",100mil+,Vida Criativa ,19%,"R$4,37",https://shopee.com.br/product/832031799/22393689713,https://s.shopee.com.br/3g3dj27wei
23793236521,Bule de Vidro que Vai ao Fogo com alta resistência a calor e super elegante,"56,89",2mil+,Xalugá Store,3%,"R$1,71",https://shopee.com.br/product/1340075916/23793236521,https://s.shopee.com.br/3qN3vL7JJl
23019723188,Corretivo Líquido Alta Cobertura Stay Fix Ruby Rose HB-912,"19,90",10mil+,Espaço da Blz,27%,"R$5,37",https://shopee.com.br/product/722975682/23019723188,https://s.shopee.com.br/3LQnKQ9DKg
19099850967,Kit Fitness 6 em 1 Roda Abdominal Flexão Corda Elástico Hand Grip Tapete Treino em Casa,"58,90",4mil+,MULTIORIENTAL,23%,"R$13,55",https://shopee.com.br/product/1028459403/19099850967,https://s.shopee.com.br/3VkDWj8Zzj
22099487979,Kit 10 Marmitas Potes 800ml Travas Laterais hermeticas - Livres de BPA Alimentos organiza congelador - KAZIVA,"29,90",147,Unipack,21%,"R$6,28",https://shopee.com.br/product/1512917194/22099487979,https://s.shopee.com.br/1gIZLMFYiO
23594439744,400ML 6 Lâminas Espremedor Elétrico Mini Liquidificador Portátil De Suco De Alimentos Misturador Leite,"34,99",20mil+,zapshop2,11%,"R$3,85",https://shopee.com.br/product/1630740918/23594439744,https://s.shopee.com.br/1qbzXfEvNR
23294528185,Brinquedos De Menino Menina Luminária Led Escrever Abajur 3D 30x20 Quadro De Notas Tela Pra Escrever Decoração Acrílico,"35,49",2mil+,Brincakids,6%,"R$2,13",https://shopee.com.br/product/1600164263/23294528185,https://s.shopee.com.br/1LfiwkGpOM
23198212585,Whey Ultra Protein Concentrado Pote 900g - FTW,"69,99",10mil+,Loja Oficial FTW,22%,"R$15,40",https://shopee.com.br/product/1397772996/23198212585,https://s.shopee.com.br/1Vz993GC3P
23293909383,Bolsa Térmica De Grande Capacidade De Alta Qualidade Adequada Para Viagens De Piquenique Na Praia,"25,90",90mil+,Moda Monkey Store,10%,"R$2,59",https://shopee.com.br/product/1384073074/23293909383,https://s.shopee.com.br/2LYG8aD1Ma
23199020709,Cozedor de Ovos Elétrico Portátil Cozinha à Vapor 110V/220V Cores disponíveis （Branco Azul Rosa Amarelo）,"29,98",50mil+,PENGFA TECH LTDA,11%,"R$3,30",https://shopee.com.br/product/1531826276/23199020709,https://s.shopee.com.br/2VrgKtCO1d
58212791673,Bicicleta Aro 29 Aço Susp (NV-PM) Avance 21v Quadro 17 Freio Disco,"699,00",11,AD acessórios ,13%,"R$90,87",https://shopee.com.br/product/1341444182/58212791673,https://s.shopee.com.br/20vPjyEI2Y
19097427265,"Esfregão Giratório 360° Lava e Seca com Torção, Microfibra Multiuso + Refil p/ Piso e Cozinha","24,99",10mil+,ZSZ_Official Store,9%,"R$2,25",https://shopee.com.br/product/291174073/19097427265,https://s.shopee.com.br/2BEpwHDehb
23393532698,Robô Varredora/Aspirador De Pó Automática 3 Em 1 Limpeza Doméstica Robótico Inteligente E Silencioso,"42,89",10mil+,Banana.Store_,12%,"R$5,15",https://shopee.com.br/product/1397809275/23393532698,https://s.shopee.com.br/LnBkuKdQG
58216969377,kit Feliz Natal 4 peças capa de almofadas para decoração Natalina,"28,90",83,Kalltex,13%,"R$3,76",https://shopee.com.br/product/1648218183/58216969377,https://s.shopee.com.br/W6bxDK05J
14252175077,Kit 4 capas de almofadas decorativas 45x45 - moderna 052,"32,95",20mil+,Butterfly Decor,18%,"R$5,93",https://shopee.com.br/product/668813684/14252175077,https://s.shopee.com.br/1ALMILu6E
22094301885,Macaquinho Fitness Alcinha Costas Abertas Zero Transparencia,"29,99",9mil+,kaizen Fitness,23%,"R$6,90",https://shopee.com.br/product/542450692/22094301885,https://s.shopee.com.br/BTlYbLGlH
42583049019,"Aspirador De Pó Para Ácaros , Sem Fio , Portátil , Luz UV-C , Ultrassônico , 12KPa , Sucção , Filtro HEPA , Cama , Sofá ","91,92",7mil+,Choice Oficial,9%,"R$8,27",https://shopee.com.br/product/1006215031/42583049019,https://s.shopee.com.br/112sY8I64S
18399206650,Kit Esmalte Impala Cores Sortidas Sem Repetição Atacado Manicure Pedicure,"38,99",1mil+,Claire Botê,13%,"R$5,07",https://shopee.com.br/product/751860944/18399206650,https://s.shopee.com.br/1BMIkRHSjV
58208344906,"Bolsa Feminina Grande Impermeável Viagem, Esportiva Tote Academia/BOBO","109,00",1mil+,FAVORITA BAG SHOP,3%,"R$3,27",https://shopee.com.br/product/1501234123/58208344906,https://s.shopee.com.br/gQ29WJMkQ
58254446156,KIT 2 Bermuda Shorts Tactel com Elastano Academia Corrida CASUAL,"29,90",289,F&A MIX ,83%,"R$24,82",https://shopee.com.br/product/1163397054/58254446156,https://s.shopee.com.br/qjSLpIjPT
22398538714,Kit 3 Necessaires impermeável Portátil Para Produtos De Higiene Pessoal MC04,"20,16",10mil+,All top Viagem,13%,"R$2,62",https://shopee.com.br/product/763032428/22398538714,https://s.shopee.com.br/9fKqs3l6UC
58214074058,Descascador Elétrico Multifuncional Recarregável para Frutas Legumes Uvas Alho e Tomate,"55,99",1mil+,RightNow Shop,9%,"R$5,04",https://shopee.com.br/product/1412676921/58214074058,https://s.shopee.com.br/9peH4MkT9F
58250856565,KIT Câmera De Segurança Lente Dupla IP66 Wi-Fi 360° Sensor Movimento Visão Noturna+MICROSD 16GB,"142,89",3mil+,Arara.store,11%,"R$15,72",https://shopee.com.br/product/1005980154/58250856565,https://s.shopee.com.br/9Ki0TRmNAA
13746320832,Finalizador Spray +Liso Bio Extratus 100mL Cabelo Liso,"40,90",4mil+,Loja Capriche,18%,"R$7,36",https://shopee.com.br/product/539118692/13746320832,https://s.shopee.com.br/9V1QfkljpD
20797425815,Display 48 Rolinhos de Saquinhos Biodegradáveis Cata Caca Refil Pipicão,"91,95",1mil+,Pipicão Produtos Pet,15%,"R$13,79",https://shopee.com.br/product/313686347/20797425815,https://s.shopee.com.br/AKaXfHiZ8O
58256893305,Luminária de Mesa 3D Lousa Quadro Mágico LED Colorido para Desenho e Anotações,"35,99",35,TecLar Store,12%,"R$4,32",https://shopee.com.br/product/1660983253/58256893305,https://s.shopee.com.br/AUtxrahvnR
23699364867,Percarbonato 100% Puro Tira Manchas Roupas Brancas e Coloridas,"20,99",70mil+,Papelaria Nathy Print,7%,"R$1,47",https://shopee.com.br/product/716194498/23699364867,https://s.shopee.com.br/9zxhGfjpoM
23999379685,Tapete de Água Mágico Brinquedo Educativo para Criatividade Reutilizável com 3 Canetas Presente Yumi,"42,98",5mil+,YUMI CELL,3%,"R$1,29",https://shopee.com.br/product/1025824477/23999379685,https://s.shopee.com.br/AAH7SyjCTP
22998814871,Garrafa Térmica 800ml Com Base De Silicone Removível Aço Inoxidável Quente/Frio,"34,99",2mil+,SHR ELETRONICOS,28%,"R$9,80",https://shopee.com.br/product/408715442/22998814871,https://s.shopee.com.br/8KpTHbqBC4
47713880589,Mini Seladora de Sacos Plásticos de Plástico à venda: Máquina de Selagem Térmica Recarregável Portátil,"46,17",4mil+,Choice Oficial,9%,"R$4,16",https://shopee.com.br/product/1006215031/47713880589,https://s.shopee.com.br/8V8tTupXr7
21198283179,Calça Wid Leg Jeans Feminina Cintura Alta 100% Algodão Premium,"59,90",20mil+,TAURUS JEANS,23%,"R$13,78",https://shopee.com.br/product/862332348/21198283179,https://s.shopee.com.br/80CcszrRs2
