Item Id,Item Name,Price,Sales,Nome da loja,Commission Rate,Commission,Product Link,Offer Link
54656294977,Hibisco + Cavalinha Suplemento Diurético Retenção de Líquido e Queima de Gordura,"24,90",8mil+,Wellness Hub,19%,"R$4,73",https://shopee.com.br/product/1482104455/54656294977,https://s.shopee.com.br/3B7N7cmuGz
22893854531,"Smart TV HQ 32"" HD tela sem Bordas Sistema Android Design Slim HQS32NKHM","976,09",10mil+,Belmicro Oficial,4%,"R$39,04",https://shopee.com.br/product/1388709282/22893854531,https://s.shopee.com.br/2gB6WhooHu
55455823787,Potes Herméticos Marmita de Vidro 640ml 1 a 5 Unidades,"22,27",8mil+,123SHOP,3%,"R$0,67",https://shopee.com.br/product/1521677232/55455823787,https://s.shopee.com.br/2qUWj0oAwx
20597689349,"Protetor Impermeável Capa Colchão Matelada Cama Quarto Berço, Solteiro, Casal, Queen, King com Elástico","25,90",30mil+,CasaLauraEnxovais,13%,"R$3,37",https://shopee.com.br/product/296363855/20597689349,https://s.shopee.com.br/7ptCgCV8nw
9511754133,Creatina Max Titanium 300g Pura,"44,00",40mil+,Hard Extreme,10%,"R$4,40",https://shopee.com.br/product/338537405/9511754133,https://s.shopee.com.br/7fZmTtVm8v
23993843851,Short Cinta Modeladora 4 Barbatanas Alta Compressão Não Enrola Zero Transparência Formato Shorts,"24,99",40mil+,15 Estrelas,3%,"R$0,75",https://shopee.com.br/product/409371995/23993843851,https://s.shopee.com.br/7VGMHaWPTu
22299578728,KAPBOM G4-5 Câmera IP Panorâmica Wifi ANATEL Aplicativo PIX LINK CAM,"44,87",10mil+,Melhores loja,3%,"R$1,35",https://shopee.com.br/product/1663105531/22299578728,https://s.shopee.com.br/7Kww5HX2ot
58256862388,Passadeira A Vapor Portátil Eps-8571Para Roupas Vaporizador Aquecimento Rápido E Prático De Luxo,"59,96",5mil+,Invention Hunters,12%,"R$7,20",https://shopee.com.br/product/1661007426/58256862388,https://s.shopee.com.br/7AdVsyXg9s
22497700283,Espelho com Led De Mesa Com Aumento 10x Led luz Dobravel Para Maquiagem Pronta Entrega,"35,98",4mil+, LUCKY STORE,3%,"R$1,08",https://shopee.com.br/product/1117805526/22497700283,https://s.shopee.com.br/70K5gfYJUr
58262115326,Extensor Elástico Exercícios Academia Ginástica Tensão Forte Faixa Resistência com Corda para Puxar,"16,90",10mil+,JACK FIT,9%,"R$1,52",https://shopee.com.br/product/1828630316/58262115326,https://s.shopee.com.br/6q0fUMYwpq
23091546001,"Amplificador De Imagem Da Tela Do Celular Lupa 3D 21,6CM*16,6CM*2,7CM Promoção","17,99",100mil+,P&H  Oficial,23%,"R$4,14",https://shopee.com.br/product/832040275/23091546001,https://s.shopee.com.br/6fhFI3ZaAp
22594194702,Porta Escovas e Creme Dental com Encaixe Adesivo,"22,73",20mil+,Lapê Shop,3%,"R$0,68",https://shopee.com.br/product/1040913486/22594194702,https://s.shopee.com.br/6VNp5kaDVo
23598688411,Escova Onda Finalizadora Beauty Flash Definição de Cachos e Finalização para Cabelo Cacheado Crespo,"9,90",100mil+,Trissé Acessórios,21%,"R$2,08",https://shopee.com.br/product/225117529/23598688411,https://s.shopee.com.br/6L4OtRaqqn
23997434841,Alicate Aplicador Para Botao De Metal De Pressao Roupa Bebe com 150 botões de roupas,"20,99",50mil+,I Energy,3%,"R$0,63",https://shopee.com.br/product/1167899188/23997434841,https://s.shopee.com.br/6Akyh8bUBm
22492837356,Kit com 50/100/150/200 Unidades de Fio Dental Infantil em Formato de Arco Ultra Fino para uma Limpeza Eficaz,"10,99",60mil+,RIven Bazar,3%,"R$0,33",https://shopee.com.br/product/299222557/22492837356,https://s.shopee.com.br/60RYUpc7Wl
44802190100,O Poder do Autocontrole: A Chave para a Grandeza Pessoal,"12,16",10mil+,Online Editora,16%,"R$1,95",https://shopee.com.br/product/482840775/44802190100,https://s.shopee.com.br/5q88IWckrk
58200187474,Percarbonato de Sódio Original Limpeza Remove Manchas Desinfeta e Clareia Roupas Brancas,"7,99",80mil+,Marca Texto e Papel Fotográfico,7%,"R$0,56",https://shopee.com.br/product/967211054/58200187474,https://s.shopee.com.br/5foi6DdOCj
21897304244,Óleo Capilar Elseve Extraordinário L'Oréal Paris 100ml,"39,90",30mil+,Perfumaria Sumirê,6%,"R$2,39",https://shopee.com.br/product/1010974641/21897304244,https://s.shopee.com.br/5VVHtue1Xi
23798655797,Suporte para Escova de Dentes com Dispensador de Creme Dental,"13,99",100mil+,A Rainha Do La,8%,"R$1,12",https://shopee.com.br/product/1508524367/23798655797,https://s.shopee.com.br/5LBrhbeesh
58250754217,Mini Filtro De Café Chá Coador De Café Reutilizável Portátil Inox,"16,99",10mil+,NOVOHOME STORE COMECIAL LTDA,3%,"R$0,51",https://shopee.com.br/product/1567163829/58250754217,https://s.shopee.com.br/AUtxr6KzOi
