Item Id,Item Name,Price,Sales,Nome da loja,Commission Rate,Commission,Product Link,Offer Link
43503385231,Kit de mantimentos com 9 potes para porta condimentos,"28,90",8mil+,InjetLar - Loja II,13%,"R$3,76",https://shopee.com.br/product/698230941/43503385231,https://s.shopee.com.br/60RYTJRlPV
58212327183,Pendrive 64GB/128GB/256GB/512GB USB 2.0 Alta Velocidade Armazenamento Seguro,"29,58",6mil+,Princesa BGM,13%,"R$3,85",https://shopee.com.br/product/1645795521/58212327183,https://s.shopee.com.br/6VNp4EPrOc
3254841941,Capa Impressora Epson L3250 L1250 L3150 L4150 L4160 L6161 L3110 L3210 L4260 Toda Transparente,"17,90",4mil+,Full Capas e Acessórios,13%,"R$2,33",https://shopee.com.br/product/309377042/3254841941,https://s.shopee.com.br/6L4OrvQUjb
58212968684,Organizador Giratório 360 Multiuso Para Cozinha Molhos Cosméticos,"29,90",3mil+,G & D Utilidades Domésticas,13%,"R$3,89",https://shopee.com.br/product/1776235731/58212968684,https://s.shopee.com.br/5VVHsOTfQS
52255058387,Interruptor De Teclado Clicker Substituição De Chave 30 Unidades/50/90 Tátil De 3 Pinos Mecânico Grátis Para Limpeza De ,"20,32",9mil+,Choice Oficial,13%,"R$2,64",https://shopee.com.br/product/1006215031/52255058387,https://s.shopee.com.br/5LBrg5UIlR
58211854303,Seladora a Vácuo Automática para Alimentos Máquina de Embalagem com 10 Sacos Conservação Fresca,"29,99",598,ANJGG Brazil,13%,"R$3,90",https://shopee.com.br/product/1510737053/58211854303,https://s.shopee.com.br/5q88H0SOkY
23195031955,Caixa Isqueiro 10 25 ou 50 Unidades Colorido Multiuso Cozinha Revenda SEM GÁS,"18,99",1mil+,SMART VENDASS,13%,"R$2,47",https://shopee.com.br/product/874482610/23195031955,https://s.shopee.com.br/5foi4hT25X
22192826603,3.5 L Suqueira  Plastica com tampa para Geladeira Com torneira capacidade 3.5L  para agua saborizada,"22,00",60mil+,janeeimport,13%,"R$2,86",https://shopee.com.br/product/460858150/22192826603,https://s.shopee.com.br/7VGMG4M3Mu
18697733168,Coco Ralado Em Flocos Premium,"15,69",1mil+,Dasala Comercial Ltda,13%,"R$2,04",https://shopee.com.br/product/1294084584/18697733168,https://s.shopee.com.br/7Kww3lMght
21999571305,Mini Impressora 58mm Portátil Para Ifood Bluetooth Térmica Android Ios Sem Fio Celular Sem Tinta,"98,99",5mil+,BYTEHOUSE COMERCIO,13%,"R$12,87",https://shopee.com.br/product/1435211326/21999571305,https://s.shopee.com.br/7ptCegKmh0
22093274247,Novo Fatiador de Legumes e Verduras Corta Couve Fina Utensílio domésticos Pelasti PROMOÇÃO,"16,90",4mil+,Ca&Lu Shop,13%,"R$2,20",https://shopee.com.br/product/1289039947/22093274247,https://s.shopee.com.br/7fZmSNLQ1z
58214661416,Suporte De Parede Multifuncional Chapinha Babyliss Secador De Cabelo Organizador De Salão Banheiro,"24,93",998,UltraShop Stoore,13%,"R$3,24",https://shopee.com.br/product/1820455672/58214661416,https://s.shopee.com.br/6q0fSqOaiq
58210219789,Jogo Tapete Cozinha 3 Peças Jacquard Passadeira Antiderrapante Lavável Geométrico Premium Luxo,"34,90",3mil+,Luana Home,13%,"R$4,54",https://shopee.com.br/product/776052375/58210219789,https://s.shopee.com.br/6fhFGXPE3p
23295168102,Repetidor WiFi 5G e 2.4G com Velocidade até 1200Mbps Modo AP e Porta LAN,"47,99",211,ANJGG Brazil,13%,"R$6,24",https://shopee.com.br/product/1510737053/23295168102,https://s.shopee.com.br/7AdVrSNK2w
23698638363,Placa Grande Display Acrílica 3 em  Qr Code Mesa Balção Pix Instagram Acrilico Loja Estabelecimento,"17,47",3mil+,Gravações e Personalizados,13%,"R$2,27",https://shopee.com.br/product/1553878143/23698638363,https://s.shopee.com.br/70K5f9NxNv
58206660328,Copo Pote de Salada Portátil com Compartimento de Molho Marmita Saudável para Almoço,"31,99",2mil+,Lecmor store,13%,"R$4,16",https://shopee.com.br/product/1406964673/58206660328,https://s.shopee.com.br/8pljqWGyfI
58263961126,Tapete Secador de Louças Alta Absorção Antiderrapante Multiuso para Cozinha,"14,50",1mil+,LAR LEVE SHOP,13%,"R$1,89",https://shopee.com.br/product/1636434489/58263961126,https://s.shopee.com.br/8fSJeDHc0H
